entry_date,entry_price,exit_date,exit_price,reason,code,name,marcap,entry_vol,marcap_tier,vol_tier
2026-05-12,19390.0,2026-05-12,18308.571428571428,stop_loss,139130,iM금융지주,2878392527360.0,0.008334453307097364,대형,저변동
2026-05-26,18950.0,2026-05-27,17920.0,holding_limit,139130,iM금융지주,2878392527360.0,0.024734387818611432,대형,중변동
2026-04-17,120200.0,2026-04-27,133300.0,holding_limit,023530,롯데쇼핑,4291404133500.0,0.04154604780089385,대형,고변동
2026-04-19,105400.0,2026-04-29,101800.0,holding_limit,000120,CJ대한통운,1948174177600.0,0.024510916577245027,대형,중변동
2026-04-14,48100.0,2026-04-24,53800.0,holding_limit,178320,서진시스템,5009926463600.0,0.039595643670459625,대형,고변동
2026-04-15,56100.0,2026-04-23,43985.71428571429,stop_loss,043260,성호전자,3021312259800.0,0.08372899872687191,대형,고변동
2026-05-12,50200.0,2026-05-14,41500.0,stop_loss,043260,성호전자,3021312259800.0,0.04785230929730033,대형,고변동
2026-04-15,44350.0,2026-04-25,50500.0,holding_limit,336260,두산퓨얼셀,6542823227400.0,0.05798579865105134,대형,고변동
2026-04-12,53200.0,2026-04-22,57200.0,holding_limit,089030,테크윙,2012012923500.0,0.042768566337161855,대형,고변동
2026-05-06,63900.0,2026-05-12,54871.42857142857,stop_loss,089030,테크윙,2012012923500.0,0.03743378370586258,대형,고변동
2026-05-27,59900.0,2026-05-27,54300.0,holding_limit,089030,테크윙,2012012923500.0,0.04495683063934654,대형,고변동
2026-04-16,17420.0,2026-04-26,17220.0,holding_limit,085620,미래에셋생명,2022292800000.0,0.024789663826008328,대형,중변동
2026-05-27,15280.0,2026-05-27,14960.0,holding_limit,085620,미래에셋생명,2022292800000.0,0.026643467744706335,대형,중변동
2026-05-19,40950.0,2026-05-27,37850.0,holding_limit,081660,미스토홀딩스,2009526144000.0,0.02180465849326922,대형,중변동
2026-04-16,98000.0,2026-04-26,105400.0,holding_limit,139480,이마트,2414634162500.0,0.023621418269411717,대형,중변동
2026-05-23,25350.0,2026-05-27,24400.0,holding_limit,026960,동서,2432680000000.0,0.02387857577542822,대형,중변동
2026-05-24,129300.0,2026-05-27,120700.0,holding_limit,031980,피에스케이홀딩스,2602581076500.0,0.04492190652930476,대형,고변동
2026-04-13,49100.0,2026-04-23,53400.0,holding_limit,204320,HL만도,2897254304000.0,0.02499085180188978,대형,중변동
2026-05-25,61000.0,2026-05-27,61700.0,holding_limit,204320,HL만도,2897254304000.0,0.04699537919738121,대형,고변동
2026-04-19,12240.0,2026-04-29,12540.0,holding_limit,003690,코리안리,2412242073150.0,0.021216297073437612,대형,중변동
2026-05-17,12080.0,2026-05-18,14702.857142857143,take_profit,003690,코리안리,2412242073150.0,0.02500670765067606,대형,중변동
2026-04-17,87800.0,2026-04-27,88300.0,holding_limit,475830,오름테라퓨틱,1581229387500.0,0.05515562920924002,대형,고변동
2026-04-15,32100.0,2026-04-25,31850.0,holding_limit,030530,원익홀딩스,2309415631900.0,0.06261489386032391,대형,고변동
